0.0915702649260723,1,1,2,1,1,1,1
0.12006961755763,1,1,2,1,1,2,1
0.0745823970355868,1,1,2,1,1,3,1
0.10769222332579,1,1,2,1,1,4,1
0.157042554898784,1,1,2,1,1,5,1
0.138878248359953,1,1,2,1,1,6,1
0.135134670364922,1,1,2,1,1,7,1
0.167976608604457,1,1,2,1,1,8,1
0.0795826986977995,1,1,2,1,1,9,1
0.176272171218686,1,1,2,1,1,10,1
0.136323024297612,1,1,2,1,1,11,1
0.177025797687643,1,1,2,1,1,12,1
0.0610844639485538,1,1,2,1,1,13,1
0.18186042843698,1,1,2,1,1,14,1
0.0782145425107281,1,1,2,1,1,15,1
0.108900150346146,1,1,2,1,1,16,1
0.051226707359144,1,1,2,1,1,17,1
0.57590479581867,1,1,2,1,1,18,1
0.299154193599676,1,1,2,1,1,19,1
0.340409240813859,1,1,2,1,1,20,1
0.159988663859435,1,1,2,1,1,21,1
0.152915004769175,1,1,2,1,1,22,1
0.151736128177009,1,1,2,1,1,23,1
0.1358910788528,1,1,2,1,1,24,1
0.121725224437516,1,1,2,1,1,25,1
0.173329733835335,1,1,2,1,1,26,1
0.0613383076128485,1,1,2,1,1,27,1
0.0976636320053959,1,1,2,1,1,28,1
0.29884189273137,1,1,2,1,1,29,1
0.150244666776117,1,1,2,1,1,30,1
0.0717252939079075,1,1,2,1,1,31,1
0.296139205807626,1,1,2,1,1,32,1
0.173229053004631,1,1,2,1,1,33,1
0.188270295169851,1,1,2,1,1,34,1
0.0762794178217179,1,1,2,1,1,35,1
0.116514055919252,1,1,2,1,1,36,1
0.0557385564637166,1,1,2,1,1,37,1
0.525246787667411,1,1,2,1,1,38,1
0.1191231466581,1,1,2,1,1,39,1
0.215042658036228,1,1,2,1,1,40,1
0.744543357472095,1,1,2,1,1,41,1
0.129729229612065,1,1,2,1,1,42,1
0.12942357976824,1,1,2,1,1,43,1
0.132048865988705,1,1,2,1,1,44,1
0.162067479610856,1,1,2,1,1,45,1
0.0744388370192357,1,1,2,1,1,46,1
0.253057143160783,1,1,2,1,1,47,1
0.168310454586716,1,1,2,1,1,48,1
0.155032597369443,1,1,2,1,1,49,1
0.105418074754459,1,1,2,1,1,50,1
0.106154316588122,1,1,2,1,1,51,1
0.0672144297234631,1,1,2,1,1,52,1
0.142886414304867,1,1,2,1,1,53,1
0.123998732805361,1,1,2,1,1,54,1
0.0842929069307387,1,1,2,1,1,55,1
0.16254491255812,1,1,2,1,1,56,1
0.128502347065999,1,1,2,1,1,57,1
0.057659368376555,1,1,2,1,1,58,1
0.243024282581194,1,1,2,1,1,59,1
0.124025257650274,1,1,2,1,1,60,1
0.126634523326084,1,1,2,1,1,61,1
0.0609592972545049,1,1,2,1,1,62,1
0.169059965871708,1,1,2,1,1,63,1
0.0972009372420691,1,1,2,1,1,64,1
0.129258574485055,1,1,2,1,1,65,1
0.104473605754089,1,1,2,1,1,66,1
0.0792641392630536,1,1,2,2,1,1,1
0.139396208443951,1,1,2,2,1,2,1
0.0959272348531131,1,1,2,2,1,3,1
0.122334469823381,1,1,2,2,1,4,1
0.165272130405835,1,1,2,2,1,5,1
0.0683259150499976,1,1,2,2,1,6,1
0.130491075013441,1,1,2,2,1,7,1
0.141239954745205,1,1,2,2,1,8,1
0.146943395926693,1,1,2,2,1,9,1
0.253193738836891,1,1,2,2,1,10,1
0.170744471191054,1,1,2,2,1,11,1
0.191215158584721,1,1,2,2,1,12,1
0.0592628956613153,1,1,2,2,1,13,1
0.178564250466278,1,1,2,2,1,14,1
0.0871135762711274,1,1,2,2,1,15,1
0.0775456325342607,1,1,2,2,1,16,1
0.0570714194525576,1,1,2,2,1,17,1
0.154170757657807,1,1,2,2,1,18,1
0.191421300045848,1,1,2,2,1,19,1
0.347091832700689,1,1,2,2,1,20,1
0.157982423154924,1,1,2,2,1,21,1
0.0664154662412192,1,1,2,2,1,22,1
0.101908508532168,1,1,2,2,1,23,1
0.147772365075295,1,1,2,2,1,24,1
0.138605494194968,1,1,2,2,1,25,1
0.253986171481139,1,1,2,2,1,26,1
0.104202329431057,1,1,2,2,1,27,1
0.100084707081768,1,1,2,2,1,28,1
0.258106438422367,1,1,2,2,1,29,1
0.229055072754146,1,1,2,2,1,30,1
0.150429374048245,1,1,2,2,1,31,1
0.25226808063283,1,1,2,2,1,32,1
0.148559934187325,1,1,2,2,1,33,1
0.271925972193495,1,1,2,2,1,34,1
0.0991634652235475,1,1,2,2,1,35,1
0.138575135870113,1,1,2,2,1,36,1
0.0506382504193155,1,1,2,2,1,37,1
0.120549233358826,1,1,2,2,1,38,1
0.0946974929865136,1,1,2,2,1,39,1
0.121076224119894,1,1,2,2,1,40,1
0.800840991054725,1,1,2,2,1,41,1
0.134387315305337,1,1,2,2,1,42,1
0.125485324532093,1,1,2,2,1,43,1
0.128103513431947,1,1,2,2,1,44,1
0.273356336350992,1,1,2,2,1,45,1
0.0756948774216902,1,1,2,2,1,46,1
0.178150580806518,1,1,2,2,1,47,1
0.104810673298515,1,1,2,2,1,48,1
0.0920362089563454,1,1,2,2,1,49,1
0.144350710311338,1,1,2,2,1,50,1
0.116291326529329,1,1,2,2,1,51,1
0.0686038710600994,1,1,2,2,1,52,1
0.174769192032881,1,1,2,2,1,53,1
0.0900611304799779,1,1,2,2,1,54,1
0.124408154049008,1,1,2,2,1,55,1
0.122475457873448,1,1,2,2,1,56,1
0.156257188992388,1,1,2,2,1,57,1
0.0524494143092164,1,1,2,2,1,58,1
0.223924083176505,1,1,2,2,1,59,1
0.0533522755560405,1,1,2,2,1,60,1
0.0847719820080637,1,1,2,2,1,61,1
0.0464908830325651,1,1,2,2,1,62,1
0.0887375817990365,1,1,2,2,1,63,1
0.0610889540641623,1,1,2,2,1,64,1
0.0925749318245831,1,1,2,2,1,65,1
0.102031160668269,1,1,2,2,1,66,1
0.0978289437641964,1,1,2,3,1,1,1
0.0948944661093123,1,1,2,3,1,2,1
0.113327860713107,1,1,2,3,1,3,1
0.101682338664796,1,1,2,3,1,4,1
0.0965149670287051,1,1,2,3,1,5,1
0.136479007713961,1,1,2,3,1,6,1
0.0978389627907889,1,1,2,3,1,7,1
0.18519569362807,1,1,2,3,1,8,1
0.10815062496153,1,1,2,3,1,9,1
0.25739801716103,1,1,2,3,1,10,1
0.113491098924931,1,1,2,3,1,11,1
0.222170011662354,1,1,2,3,1,12,1
0.072858607868859,1,1,2,3,1,13,1
0.179128569388273,1,1,2,3,1,14,1
0.113910329932067,1,1,2,3,1,15,1
0.0716118028225212,1,1,2,3,1,16,1
0.0841748345633065,1,1,2,3,1,17,1
0.10605338334601,1,1,2,3,1,18,1
0.199744945838271,1,1,2,3,1,19,1
0.271340829782094,1,1,2,3,1,20,1
0.142439578800223,1,1,2,3,1,21,1
0.060446417357371,1,1,2,3,1,22,1
0.150919996881827,1,1,2,3,1,23,1
0.127757122350481,1,1,2,3,1,24,1
0.220594121869324,1,1,2,3,1,25,1
0.251419242608204,1,1,2,3,1,26,1
0.106302747702946,1,1,2,3,1,27,1
0.0859453889445899,1,1,2,3,1,28,1
0.161937974283565,1,1,2,3,1,29,1
0.211731429277566,1,1,2,3,1,30,1
0.0540212999508339,1,1,2,3,1,31,1
0.292595313079455,1,1,2,3,1,32,1
0.161982285870564,1,1,2,3,1,33,1
0.242394565819038,1,1,2,3,1,34,1
0.0742903042936473,1,1,2,3,1,35,1
0.17719607922448,1,1,2,3,1,36,1
0.0869006766613847,1,1,2,3,1,37,1
0.0983747320647701,1,1,2,3,1,38,1
0.0445519699163487,1,1,2,3,1,39,1
0.159210307416003,1,1,2,3,1,40,1
0.971078136908949,1,1,2,3,1,41,1
0.141300411459974,1,1,2,3,1,42,1
0.192293600694238,1,1,2,3,1,43,1
0.289776934332044,1,1,2,3,1,44,1
0.284187241371904,1,1,2,3,1,45,1
0.0736878095582929,1,1,2,3,1,46,1
0.0741495530136167,1,1,2,3,1,47,1
0.0728889016567361,1,1,2,3,1,48,1
0.0961194324036584,1,1,2,3,1,49,1
0.0920243894523567,1,1,2,3,1,50,1
0.102660681534122,1,1,2,3,1,51,1
0.0593769670336622,1,1,2,3,1,52,1
0.0642274933367961,1,1,2,3,1,53,1
0.067493335897963,1,1,2,3,1,54,1
0.171846632655427,1,1,2,3,1,55,1
0.215357282931589,1,1,2,3,1,56,1
0.192628265183949,1,1,2,3,1,57,1
0.052822246903275,1,1,2,3,1,58,1
0.199420916161546,1,1,2,3,1,59,1
0.0846986754298698,1,1,2,3,1,60,1
0.128488738434741,1,1,2,3,1,61,1
0.0284454260502116,1,1,2,3,1,62,1
0.137869501771407,1,1,2,3,1,63,1
0.0780813340711727,1,1,2,3,1,64,1
0.0735124562695451,1,1,2,3,1,65,1
0.139622402454655,1,1,2,3,1,66,1
0.0854684465078412,1,1,2,4,1,1,1
0.0750169636103123,1,1,2,4,1,2,1
0.072236818575261,1,1,2,4,1,3,1
0.109328594927911,1,1,2,4,1,4,1
0.0892495284082403,1,1,2,4,1,5,1
